"TIME","GEO","UNIT","INDX","COICOP","Value","Flag and Footnotes"
"2015M07","Czechia","Index, 2015=100","Harmonised index of consumer prices","Beer","101.9",""
"2015M07","Denmark","Index, 2015=100","Harmonised index of consumer prices","Beer","100.4",""
"2015M07","Germany (until 1990 former territory of the FRG)","Index, 2015=100","Harmonised index of consumer prices","Beer","100.3",""
"2015M07","Estonia","Index, 2015=100","Harmonised index of consumer prices","Beer","100.48",""
"2015M07","Ireland","Index, 2015=100","Harmonised index of consumer prices","Beer","99.1",""
"2015M07","Greece","Index, 2015=100","Harmonised index of consumer prices","Beer","99.08",""
"2015M07","Spain","Index, 2015=100","Harmonised index of consumer prices","Beer","100.27",""
"2015M07","France","Index, 2015=100","Harmonised index of consumer prices","Beer","99.69",""
"2015M07","Croatia","Index, 2015=100","Harmonised index of consumer prices","Beer","99.59",""
"2015M07","Italy","Index, 2015=100","Harmonised index of consumer prices","Beer","99.5",""
"2015M07","Cyprus","Index, 2015=100","Harmonised index of consumer prices","Beer","102.71",""
"2015M07","Latvia","Index, 2015=100","Harmonised index of consumer prices","Beer","96.70",""
"2015M07","Lithuania","Index, 2015=100","Harmonised index of consumer prices","Beer","96.98",""
"2015M07","Luxembourg","Index, 2015=100","Harmonised index of consumer prices","Beer","100.84",""
"2015M07","Hungary","Index, 2015=100","Harmonised index of consumer prices","Beer","100.12",""
"2015M07","Malta","Index, 2015=100","Harmonised index of consumer prices","Beer","100.08",""
"2015M07","Netherlands","Index, 2015=100","Harmonised index of consumer prices","Beer","100.29",""
"2015M07","Austria","Index, 2015=100","Harmonised index of consumer prices","Beer","100.54",""
"2015M07","Poland","Index, 2015=100","Harmonised index of consumer prices","Beer","100.1",""
"2015M07","Portugal","Index, 2015=100","Harmonised index of consumer prices","Beer","99.87",""
"2015M07","Romania","Index, 2015=100","Harmonised index of consumer prices","Beer","99.58",""
"2015M07","Slovenia","Index, 2015=100","Harmonised index of consumer prices","Beer","99.45",""
"2015M07","Slovakia","Index, 2015=100","Harmonised index of consumer prices","Beer","98.39",""
"2015M07","Finland","Index, 2015=100","Harmonised index of consumer prices","Beer","99.71",""
"2015M07","Sweden","Index, 2015=100","Harmonised index of consumer prices","Beer","99.52",""
"2015M07","United Kingdom","Index, 2015=100","Harmonised index of consumer prices","Beer","99.4",""
"2015M07","Iceland","Index, 2015=100","Harmonised index of consumer prices","Beer","99.91",""
"2015M07","Norway","Index, 2015=100","Harmonised index of consumer prices","Beer","100.5",""
"2015M07","Switzerland","Index, 2015=100","Harmonised index of consumer prices","Beer","100.11",""
"2015M07","Turkey","Index, 2015=100","Harmonised index of consumer prices","Beer","101.23","d"
"2015M08","Belgium","Index, 2015=100","Harmonised index of consumer prices","Beer","100.87",""
"2015M08","Bulgaria","Index, 2015=100","Harmonised index of consumer prices","Beer","99.66",""
"2015M08","Czechia","Index, 2015=100","Harmonised index of consumer prices","Beer","99.0",""
"2015M08","Denmark","Index, 2015=100","Harmonised index of consumer prices","Beer","99.5",""
"2015M08","Germany (until 1990 former territory of the FRG)","Index, 2015=100","Harmonised index of consumer prices","Beer","100.4",""
"2015M08","Estonia","Index, 2015=100","Harmonised index of consumer prices","Beer","100.35",""
"2015M08","Ireland","Index, 2015=100","Harmonised index of consumer prices","Beer","99.3",""
"2015M08","Greece","Index, 2015=100","Harmonised index of consumer prices","Beer","98.65",""
"2015M08","Spain","Index, 2015=100","Harmonised index of consumer prices","Beer","100.17",""
"2015M08","France","Index, 2015=100","Harmonised index of consumer prices","Beer","99.61",""
"2015M08","Croatia","Index, 2015=100","Harmonised index of consumer prices","Beer","99.97",""
"2015M08","Italy","Index, 2015=100","Harmonised index of consumer prices","Beer","99.8",""
"2015M08","Cyprus","Index, 2015=100","Harmonised index of consumer prices","Beer","100.63",""
"2015M08","Latvia","Index, 2015=100","Harmonised index of consumer prices","Beer","103.26",""
"2015M08","Lithuania","Index, 2015=100","Harmonised index of consumer prices","Beer","96.63",""
"2015M08","Luxembourg","Index, 2015=100","Harmonised index of consumer prices","Beer","100.91",""
"2015M08","Hungary","Index, 2015=100","Harmonised index of consumer prices","Beer","98.72",""
"2015M08","Malta","Index, 2015=100","Harmonised index of consumer prices","Beer","100.33",""
"2015M08","Netherlands","Index, 2015=100","Harmonised index of consumer prices","Beer","99.82",""
"2015M08","Austria","Index, 2015=100","Harmonised index of consumer prices","Beer","99.66",""
"2015M08","Poland","Index, 2015=100","Harmonised index of consumer prices","Beer","100.0",""
"2015M08","Portugal","Index, 2015=100","Harmonised index of consumer prices","Beer","98.84",""
"2015M08","Romania","Index, 2015=100","Harmonised index of consumer prices","Beer","99.70",""
"2015M08","Slovenia","Index, 2015=100","Harmonised index of consumer prices","Beer","100.28",""
"2015M08","Slovakia","Index, 2015=100","Harmonised index of consumer prices","Beer","99.73",""
"2015M08","Finland","Index, 2015=100","Harmonised index of consumer prices","Beer","99.65",""
"2015M08","Sweden","Index, 2015=100","Harmonised index of consumer prices","Beer","99.61",""
"2015M08","United Kingdom","Index, 2015=100","Harmonised index of consumer prices","Beer","100.2",""
"2015M08","Iceland","Index, 2015=100","Harmonised index of consumer prices","Beer","100.28",""
"2015M08","Norway","Index, 2015=100","Harmonised index of consumer prices","Beer","100.7",""
"2015M08","Switzerland","Index, 2015=100","Harmonised index of consumer prices","Beer","99.33",""
"2015M08","Turkey","Index, 2015=100","Harmonised index of consumer prices","Beer","102.16","d"
"2015M09","Belgium","Index, 2015=100","Harmonised index of consumer prices","Beer","100.88",""
"2015M09","Bulgaria","Index, 2015=100","Harmonised index of consumer prices","Beer","100.55",""
"2015M09","Czechia","Index, 2015=100","Harmonised index of consumer prices","Beer","100.0",""
"2015M09","Denmark","Index, 2015=100","Harmonised index of consumer prices","Beer","101.6",""
"2015M09","Germany (until 1990 former territory of the FRG)","Index, 2015=100","Harmonised index of consumer prices","Beer","100.0",""
"2015M09","Estonia","Index, 2015=100","Harmonised index of consumer prices","Beer","99.99",""
"2015M09","Ireland","Index, 2015=100","Harmonised index of consumer prices","Beer","99.9",""
"2015M09","Greece","Index, 2015=100","Harmonised index of consumer prices","Beer","99.07",""
"2015M09","Spain","Index, 2015=100","Harmonised index of consumer prices","Beer","100.30",""
"2015M09","France","Index, 2015=100","Harmonised index of consumer prices","Beer","99.46",""
"2015M09","Croatia","Index, 2015=100","Harmonised index of consumer prices","Beer","99.88",""
"2015M09","Italy","Index, 2015=100","Harmonised index of consumer prices","Beer","100.1",""
"2015M09","Cyprus","Index, 2015=100","Harmonised index of consumer prices","Beer","97.04",""
"2015M09","Latvia","Index, 2015=100","Harmonised index of consumer prices","Beer","103.31",""
"2015M09","Lithuania","Index, 2015=100","Harmonised index of consumer prices","Beer","96.31",""
"2015M09","Luxembourg","Index, 2015=100","Harmonised index of consumer prices","Beer","100.77",""
"2015M09","Hungary","Index, 2015=100","Harmonised index of consumer prices","Beer","99.23",""
"2015M09","Malta","Index, 2015=100","Harmonised index of consumer prices","Beer","100.52",""
"2015M09","Netherlands","Index, 2015=100","Harmonised index of consumer prices","Beer","99.23",""
"2015M09","Austria","Index, 2015=100","Harmonised index of consumer prices","Beer","100.24",""
"2015M09","Poland","Index, 2015=100","Harmonised index of consumer prices","Beer","99.8",""
"2015M09","Portugal","Index, 2015=100","Harmonised index of consumer prices","Beer","100.95",""
"2015M09","Romania","Index, 2015=100","Harmonised index of consumer prices","Beer","99.63",""
"2015M09","Slovenia","Index, 2015=100","Harmonised index of consumer prices","Beer","100.39",""
"2015M09","Slovakia","Index, 2015=100","Harmonised index of consumer prices","Beer","100.27",""
"2015M09","Finland","Index, 2015=100","Harmonised index of consumer prices","Beer","99.45",""
"2015M09","Sweden","Index, 2015=100","Harmonised index of consumer prices","Beer","100.12",""
"2015M09","United Kingdom","Index, 2015=100","Harmonised index of consumer prices","Beer","101.4",""
"2015M09","Iceland","Index, 2015=100","Harmonised index of consumer prices","Beer","100.56",""
"2015M09","Norway","Index, 2015=100","Harmonised index of consumer prices","Beer","100.4",""
"2015M09","Switzerland","Index, 2015=100","Harmonised index of consumer prices","Beer","100.79",""
"2015M09","Turkey","Index, 2015=100","Harmonised index of consumer prices","Beer","102.28","d"
"2015M10","Belgium","Index, 2015=100","Harmonised index of consumer prices","Beer","100.56",""
"2015M10","Bulgaria","Index, 2015=100","Harmonised index of consumer prices","Beer","100.41",""
"2015M10","Czechia","Index, 2015=100","Harmonised index of consumer prices","Beer","99.5",""
"2015M10","Denmark","Index, 2015=100","Harmonised index of consumer prices","Beer","99.9",""
"2015M10","Germany (until 1990 former territory of the FRG)","Index, 2015=100","Harmonised index of consumer prices","Beer","99.5",""
"2015M10","Estonia","Index, 2015=100","Harmonised index of consumer prices","Beer","98.37",""
"2015M10","Ireland","Index, 2015=100","Harmonised index of consumer prices","Beer","98.3",""
"2015M10","Greece","Index, 2015=100","Harmonised index of consumer prices","Beer","99.69",""
"2015M10","Spain","Index, 2015=100","Harmonised index of consumer prices","Beer","100.53",""
"2015M10","France","Index, 2015=100","Harmonised index of consumer prices","Beer","99.62",""
"2015M10","Croatia","Index, 2015=100","Harmonised index of consumer prices","Beer","100.45",""
"2015M10","Italy","Index, 2015=100","Harmonised index of consumer prices","Beer","100.3",""
"2015M10","Cyprus","Index, 2015=100","Harmonised index of consumer prices","Beer","96.31",""
"2015M10","Latvia","Index, 2015=100","Harmonised index of consumer prices","Beer","105.23",""
"2015M10","Lithuania","Index, 2015=100","Harmonised index of consumer prices","Beer","96.17",""
"2015M10","Luxembourg","Index, 2015=100","Harmonised index of consumer prices","Beer","101.14",""
"2015M10","Hungary","Index, 2015=100","Harmonised index of consumer prices","Beer","99.18",""
"2015M10","Malta","Index, 2015=100","Harmonised index of consumer prices","Beer","100.52",""
"2015M10","Netherlands","Index, 2015=100","Harmonised index of consumer prices","Beer","99.89",""
"2015M10","Austria","Index, 2015=100","Harmonised index of consumer prices","Beer","101.26",""
"2015M10","Poland","Index, 2015=100","Harmonised index of consumer prices","Beer","100.0",""
"2015M10","Portugal","Index, 2015=100","Harmonised index of consumer prices","Beer","100.89",""
"2015M10","Romania","Index, 2015=100","Harmonised index of consumer prices","Beer","99.75",""
"2015M10","Slovenia","Index, 2015=100","Harmonised index of consumer prices","Beer","100.78",""
"2015M10","Slovakia","Index, 2015=100","Harmonised index of consumer prices","Beer","100.33",""
"2015M10","Finland","Index, 2015=100","Harmonised index of consumer prices","Beer","99.64",""
"2015M10","Sweden","Index, 2015=100","Harmonised index of consumer prices","Beer","100.17",""
"2015M10","United Kingdom","Index, 2015=100","Harmonised index of consumer prices","Beer","100.1",""
"2015M10","Iceland","Index, 2015=100","Harmonised index of consumer prices","Beer","100.59",""
"2015M10","Norway","Index, 2015=100","Harmonised index of consumer prices","Beer","99.7",""
"2015M10","Switzerland","Index, 2015=100","Harmonised index of consumer prices","Beer","99.38",""
"2015M10","Turkey","Index, 2015=100","Harmonised index of consumer prices","Beer","102.17","d"
"2015M11","Belgium","Index, 2015=100","Harmonised index of consumer prices","Beer","102.17",""
"2015M11","Bulgaria","Index, 2015=100","Harmonised index of consumer prices","Beer","100.28",""
"2015M11","Czechia","Index, 2015=100","Harmonised index of consumer prices","Beer","98.9",""
"2015M11","Denmark","Index, 2015=100","Harmonised index of consumer prices","Beer","98.6",""
"2015M11","Germany (until 1990 former territory of the FRG)","Index, 2015=100","Harmonised index of consumer prices","Beer","100.3",""
"2015M11","Estonia","Index, 2015=100","Harmonised index of consumer prices","Beer","100.93",""
"2015M11","Ireland","Index, 2015=100","Harmonised index of consumer prices","Beer","98.9",""
"2015M11","Greece","Index, 2015=100","Harmonised index of consumer prices","Beer","100.97",""
"2015M11","Spain","Index, 2015=100","Harmonised index of consumer prices","Beer","100.29",""
"2015M11","France","Index, 2015=100","Harmonised index of consumer prices","Beer","99.58",""
"2015M11","Croatia","Index, 2015=100","Harmonised index of consumer prices","Beer","100.48",""
"2015M11","Italy","Index, 2015=100","Harmonised index of consumer prices","Beer","100.4",""
"2015M11","Cyprus","Index, 2015=100","Harmonised index of consumer prices","Beer","100.10",""
"2015M11","Latvia","Index, 2015=100","Harmonised index of consumer prices","Beer","104.85",""
"2015M11","Lithuania","Index, 2015=100","Harmonised index of consumer prices","Beer","95.79",""
"2015M11","Luxembourg","Index, 2015=100","Harmonised index of consumer prices","Beer","99.78",""
"2015M11","Hungary","Index, 2015=100","Harmonised index of consumer prices","Beer","99.34",""
"2015M11","Malta","Index, 2015=100","Harmonised index of consumer prices","Beer","100.54",""
"2015M11","Netherlands","Index, 2015=100","Harmonised index of consumer prices","Beer","99.44",""
"2015M11","Austria","Index, 2015=100","Harmonised index of consumer prices","Beer","100.33",""
"2015M11","Poland","Index, 2015=100","Harmonised index of consumer prices","Beer","99.8",""
"2015M11","Portugal","Index, 2015=100","Harmonised index of consumer prices","Beer","102.77",""
"2015M11","Romania","Index, 2015=100","Harmonised index of consumer prices","Beer","99.62",""
"2015M11","Slovenia","Index, 2015=100","Harmonised index of consumer prices","Beer","100.91",""
"2015M11","Slovakia","Index, 2015=100","Harmonised index of consumer prices","Beer","99.87",""
"2015M11","Finland","Index, 2015=100","Harmonised index of consumer prices","Beer","99.25",""
"2015M11","Sweden","Index, 2015=100","Harmonised index of consumer prices","Beer","100.00",""
"2015M11","United Kingdom","Index, 2015=100","Harmonised index of consumer prices","Beer","97.9",""
"2015M11","Iceland","Index, 2015=100","Harmonised index of consumer prices","Beer","99.91",""
"2015M11","Norway","Index, 2015=100","Harmonised index of consumer prices","Beer","100.0",""
"2015M11","Switzerland","Index, 2015=100","Harmonised index of consumer prices","Beer","101.54",""
"2015M11","Turkey","Index, 2015=100","Harmonised index of consumer prices","Beer","102.21","d"
"2015M12","Belgium","Index, 2015=100","Harmonised index of consumer prices","Beer","101.97",""
"2015M12","Bulgaria","Index, 2015=100","Harmonised index of consumer prices","Beer","101.56",""
"2015M12","Czechia","Index, 2015=100","Harmonised index of consumer prices","Beer","99.6",""
"2015M12","Denmark","Index, 2015=100","Harmonised index of consumer prices","Beer","99.3",""
"2015M12","Germany (until 1990 former territory of the FRG)","Index, 2015=100","Harmonised index of consumer prices","Beer","100.3",""
"2015M12","Estonia","Index, 2015=100","Harmonised index of consumer prices","Beer","101.90",""
"2015M12","Ireland","Index, 2015=100","Harmonised index of consumer prices","Beer","98.5",""
"2015M12","Greece","Index, 2015=100","Harmonised index of consumer prices","Beer","101.00",""
"2015M12","Spain","Index, 2015=100","Harmonised index of consumer prices","Beer","100.61",""
"2015M12","France","Index, 2015=100","Harmonised index of consumer prices","Beer","99.79",""
"2015M12","Croatia","Index, 2015=100","Harmonised index of consumer prices","Beer","100.37",""
"2015M12","Italy","Index, 2015=100","Harmonised index of consumer prices","Beer","100.3",""
"2015M12","Cyprus","Index, 2015=100","Harmonised index of consumer prices","Beer","99.03",""
"2015M12","Latvia","Index, 2015=100","Harmonised index of consumer prices","Beer","105.03",""
"2015M12","Lithuania","Index, 2015=100","Harmonised index of consumer prices","Beer","95.49",""
"2015M12","Luxembourg","Index, 2015=100","Harmonised index of consumer prices","Beer","100.81",""
"2015M12","Hungary","Index, 2015=100","Harmonised index of consumer prices","Beer","97.58",""
"2015M12","Malta","Index, 2015=100","Harmonised index of consumer prices","Beer","100.74",""
"2015M12","Netherlands","Index, 2015=100","Harmonised index of consumer prices","Beer","99.38",""
"2015M12","Austria","Index, 2015=100","Harmonised index of consumer prices","Beer","99.46",""
"2015M12","Poland","Index, 2015=100","Harmonised index of consumer prices","Beer","100.0",""
"2015M12","Portugal","Index, 2015=100","Harmonised index of consumer prices","Beer","100.99",""
"2015M12","Romania","Index, 2015=100","Harmonised index of consumer prices","Beer","99.84",""
"2015M12","Slovenia","Index, 2015=100","Harmonised index of consumer prices","Beer","100.33",""
"2015M12","Slovakia","Index, 2015=100","Harmonised index of consumer prices","Beer","98.82",""
"2015M12","Finland","Index, 2015=100","Harmonised index of consumer prices","Beer","98.96",""
"2015M12","Sweden","Index, 2015=100","Harmonised index of consumer prices","Beer","100.12",""
"2015M12","United Kingdom","Index, 2015=100","Harmonised index of consumer prices","Beer","96.1",""
"2015M12","Iceland","Index, 2015=100","Harmonised index of consumer prices","Beer","99.64",""
"2015M12","Norway","Index, 2015=100","Harmonised index of consumer prices","Beer","100.1",""
"2015M12","Switzerland","Index, 2015=100","Harmonised index of consumer prices","Beer","100.77",""
"2015M12","Turkey","Index, 2015=100","Harmonised index of consumer prices","Beer","102.30","d"
